"","ea_id","id.x","Date.submitted.x","Last.page.x","Start.language.x","Date.started.x","Date.last.action.x","referrer_url.x","heard_ea.x","is_ea.x","metaethics.x","cause_import_poverty.x","cause_import_environmentalism.x","cause_import_rationality.x","cause_import_politics.x","cause_import_ai.x","cause_import_non_ai_far_future.x","cause_import_cause_prioritization.x","cause_import_meta.x","cause_import_other.x","veg.x","first_heard_EA.x","involved_80K.x","involved_TLYCS.x","involved_lesswrong.x","involved_GWWC.x","involved_givewell.x","involved_online_ea.x","involved_local_EA.x","donate_80K.x","donate_amf.x","donate_ace.x","donate_cea.x","donate_cfar.x","donate_dtw.x","donate_gd.x","donate_gw.x","donate_gwwc.x","donate_thl.x","donate_leverage.x","donate_miri.x","donate_phc.x","donate_sci.x","donate_vo.x","Would.you.like.to.give.any.additional.information.about.your.donation.plans.above..x","career_path.x","age.x","gender.x","student.x","country.x","city.x","religion.x","Group.time..You.and.EA.x","donate_2013_c","id.y","Date.submitted.y","Last.page.y","Start.language.y","Date.started.y","Date.last.action.y","referrer_url.y","heard_ea.y","is_ea.y","metaethics.y","cause_import_poverty.y","cause_import_environmentalism.y","cause_import_rationality.y","cause_import_politics.y","cause_import_ai.y","cause_import_non_ai_far_future.y","cause_import_cause_prioritization.y","cause_import_meta.y","cause_import_other.y","veg.y","first_heard_EA.y","involved_80K.y","involved_TLYCS.y","involved_lesswrong.y","involved_GWWC.y","involved_givewell.y","involved_online_ea.y","involved_local_EA.y","donate_80K.y","donate_amf.y","donate_ace.y","donate_cea.y","donate_cfar.y","donate_dtw.y","donate_gd.y","donate_gw.y","donate_gwwc.y","donate_thl.y","donate_leverage.y","donate_miri.y","donate_phc.y","donate_sci.y","donate_vo.y","Would.you.like.to.give.any.additional.information.about.your.donation.plans.above..y","career_path.y","age.y","gender.y","student.y","country.y","city.y","religion.y","Group.time..You.and.EA.y","donate_2014_c"
"18","448a400df3ea1efcf8d3e3c7286755a2",2694,"2015-01-29T12:15:40Z",5,"en","2015-01-29T09:12:01Z","2015-01-29T12:15:40Z","http://survey.effectivealtruismhub.com/?s=t-eaf-030115","Yes","Yes","Other","Yes","No","No","Yes","No","Yes","Yes","Yes","Improving medicine","Vegetarian","Friend","No","No","No","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","I'm doing this with my whole family, so they should get at least equal credit but they're less happy talking about it.","Other","26","Male","No","United Kingdom","Oxford","Other",186.94,NA,"1623","2015-12-02 15:50:33","9","en","2015-12-02 15:14:31","2015-12-02 15:50:33","http://survey.effectivealtruismhub.com/index.php/237851/lang-en?source=EAF","Yes","Yes","Other","This cause is near the top priority","This cause deserves significant investment but less than the top priorities","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","Pescetarian","Personal Contact (e.g. Friend, Colleague, Relative)","No","No","No","Yes","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No",NA,NA,"27","Male","No","UK","Oxford (UK)","Christian","128.39",7897.2
"19","45a3a4c7705de736c8967419fd3eee6a",1862,"2014-06-16T15:08:14Z",5,"en","2014-06-16T14:59:10Z","2014-06-16T15:08:14Z","http://survey.effectivealtruismhub.com/?s=14","No","No","Other","No","No","No","No","No","No","No","No","remove monetarism","Meat-eating","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","'twould be nice to abandon centering everything around money and change to sustainable community. however, all good things attract parasites.","Other","66","Male","No","United Kingdom","brighton","Atheist, agnostic or non-religious",43.92,647.96,"2977","2016-02-05 14:01:35","9","en","2016-02-05 13:48:40","2016-02-05 14:01:35",NA,"Yes","Yes",NA,"This cause is near the top priority","I do not think this is a priority, but I am glad some EAs are looking into it","This cause is near the top priority","This cause is the top priority","I do not think this is a priority, but I am glad some EAs are looking into it","I do not think this is a priority, but I am glad some EAs are looking into it",NA,"This cause deserves significant investment but less than the top priorities",NA,"Meat eater","LessWrong","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"None of these","67","Male","No","UK","Other","Atheist, agnostic or non-religious","52.99",NA
"20","48333a835c2af509824ee30dcc2b1ac6",2865,"2015-05-08T06:58:54Z",5,"en","2015-05-08T06:50:44Z","2015-05-08T06:58:54Z","http://survey.effectivealtruismhub.com/","Yes","N/A","Other","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","preserving rights of tribal peoples, aka Survival International","Near vegetarian","Facebook","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","Research","29","Female","Yes","United States","Lawrence, KS","Other",57.18,12,"3189","2016-02-15 22:15:46","9","en","2016-02-15 22:07:54","2016-02-15 22:15:46",NA,"Yes","Yes","Other","This cause is the top priority","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","I do not think this is a priority, but I am glad some EAs are looking into it","This cause is near the top priority",NA,"Eat meat, but try to reduce the amount I eat","Facebook","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"Research","30","Female","Yes","USA","Other","Buddhist","33.55",NA
"21","4e4caefeac2dcd6b60a21d8796e1da70",1869,"2014-06-17T09:40:40Z",5,"en","2014-06-17T09:35:57Z","2014-06-17T09:40:40Z","http://survey.effectivealtruismhub.com/","Yes","Yes","Consequentialist/utilitarian","Yes","No","No","No","No","No","No","No","","Near vegetarian","Friend","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","Earning to Give","24","Male","No","United Kingdom","London","Atheist, agnostic or non-religious",58.94,1943.27,"2478","2016-01-07 16:29:07","9","en","2016-01-07 16:21:20","2016-01-07 16:29:07","http://survey.effectivealtruismhub.com/index.php/237851/lang-en?source=LLonE","Yes","Yes","Anti-realism (error theory)","This cause is the top priority","This cause deserves significant investment but less than the top priorities","I do not think this is a priority, but I am glad some EAs are looking into it","This cause is near the top priority","I do not think this is a priority, but I am glad some EAs are looking into it","I do not think this is a priority, but I am glad some EAs are looking into it","This cause is near the top priority","This cause deserves significant investment but less than the top priorities",NA,"Vegetarian","Local EA group","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No",NA,NA,"26","Male","No","UK","London (UK)","Atheist, agnostic or non-religious","33.07",13162
"22","58ad35520f10359927643a07a4ffc386",2162,"2014-08-10T10:20:05Z",5,"en","2014-08-10T10:00:12Z","2014-08-10T10:20:05Z","http://survey.effectivealtruismhub.com/","Yes","Yes","Consequentialist/utilitarian","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Whichever of the above is calculated to maximize utility, most are pretty good strategies.","Other","TED Talk (Peter Singer)","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","I still have to evaluate what causes I should prioritize, and which causes impact other causes positively. For example, ending factory farming has many side benefits which may make it an important cause for human and environmental welfare as well.","Earning to Give","22","Male","Yes","United States","Westminster, Maryland","Atheist, agnostic or non-religious",167.72,20,"251","2015-11-06 13:35:05","9","en","2015-11-06 13:16:39","2015-11-06 13:35:05","http://survey.effectivealtruismhub.com/index.php/237851/lang-en?source=fbsample","Yes","Yes","Realism","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority",NA,"Vegan","TED Talk","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,"23",NA,"No","USA","Washington DC (US)","Atheist, agnostic or non-religious","56.09",NA
"23","58ad35520f10359927643a07a4ffc386",2919,"2015-06-23T15:14:11Z",5,"en","2015-06-23T15:01:55Z","2015-06-23T15:14:11Z","http://survey.effectivealtruismhub.com/","Yes","Yes","Consequentialist/utilitarian","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Other","TED Talk (Peter Singer)","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","Other","23","Male","No","United States","College Park","Atheist, agnostic or non-religious",166.84,NA,"251","2015-11-06 13:35:05","9","en","2015-11-06 13:16:39","2015-11-06 13:35:05","http://survey.effectivealtruismhub.com/index.php/237851/lang-en?source=fbsample","Yes","Yes","Realism","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority",NA,"Vegan","TED Talk","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,"23",NA,"No","USA","Washington DC (US)","Atheist, agnostic or non-religious","56.09",NA
"24","5cb4fa8e826fecca68436335bf759ba4",1465,"2014-05-27T09:33:43Z",5,"en","2014-05-27T09:28:10Z","2014-05-27T09:33:43Z","http://survey.effectivealtruismhub.com/?s=14","Yes","No","Consequentialist/utilitarian","Yes","Yes","Yes","Yes","No","Yes","No","No","","Meat-eating","LessWrong","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","Earning to Give","19","Female","Yes","United Kingdom","London","Atheist, agnostic or non-religious",72.33,0,"3216","2016-02-16 06:36:37","9","en","2016-02-16 06:29:48","2016-02-16 06:36:37",NA,"Yes","Yes","Realism","This cause is near the top priority","This cause is the top priority","This cause is near the top priority","This cause is near the top priority","This cause deserves significant investment but less than the top priorities","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority",NA,"Eat meat, but try to reduce the amount I eat","LessWrong","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"Earning to give","21","Male","Yes","UK","London (UK)","Atheist, agnostic or non-religious","21.69",NA
"25","6fafec346dbbd48ef935870d54440cac",2520,"2014-11-06T21:09:52Z",5,"en","2014-11-06T20:56:20Z","2014-11-06T21:09:52Z","http://survey.effectivealtruismhub.com/","Yes","Yes","Consequentialist/utilitarian","Yes","No","No","Yes","No","No","No","No","","Vegan","The Life You Can Save","No","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Nearly all of this will go to animal welfare.","Research","22","Male","No","United States","Washington, D.C.","Christian",285.17,1800,"105","2015-11-03 21:49:27","9","en","2015-11-03 21:12:42","2015-11-03 21:49:27","http://survey.effectivealtruismhub.com/index.php/237851/lang-en?source=fbsample","Yes","Yes","Other","This cause deserves significant investment but less than the top priorities","I do not think this is a priority, but I am glad some EAs are looking into it","I do not think this is a priority, but I am glad some EAs are looking into it","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities","This cause is near the top priority","This cause deserves significant investment but less than the top priorities",NA,"Vegan","Book/article/blog post etc. (please specify which, if you can)","No","Yes","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"Research","23","Male","No","USA","Washington DC (US)","Christian","176.63",3068.39
"26","7dd3f45f483241499f7bf6255653622c",2850,NA,2,"en","2015-05-03T11:24:41Z","2015-05-03T11:32:45Z","http://survey.effectivealtruismhub.com/?t21","Yes","Yes","Consequentialist/utilitarian","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","","Vegan","TED Talk (Peter Singer)","No","No","No","No","No","No","No","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","N/A","","","",325.57,NA,"204","2015-11-04 20:52:32","9","en","2015-11-04 20:41:20","2015-11-04 20:52:32","http://survey.effectivealtruismhub.com/index.php/237851/lang-en?source=fbsample","Yes","Yes",NA,"This cause is near the top priority","I do not think this is a priority, but I am glad some EAs are looking into it","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities","This cause is near the top priority","This cause is near the top priority","This cause is the top priority","This cause is near the top priority",NA,"Eat meat, but try to reduce the amount I eat","Book/article/blog post etc. (please specify which, if you can)","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"Earning to give","33","Male","No","USA","Washington DC (US)","Atheist, agnostic or non-religious","38.8",0
"27","7ef30879cb306933cce475ad8c7a63c9",1686,"2014-06-07T02:23:15Z",5,"en","2014-06-07T02:07:00Z","2014-06-07T02:23:15Z","http://survey.effectivealtruismhub.com/?s=14","No","No","Consequentialist/utilitarian","Yes","No","Yes","No","No","No","No","No","","Near vegetarian","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","","27","Male","No","Russia","Moscow","Christian",69.39,3500,"3251","2016-02-16 16:06:04","9","en","2016-02-16 15:47:41","2016-02-16 16:06:04",NA,"Yes","Yes",NA,"This cause is near the top priority","This cause is near the top priority","This cause is the top priority","I do not think any EA resources should be devoted to this cause","This cause is the top priority","This cause is near the top priority","Not considered/Not at all sure","This cause deserves significant investment but less than the top priorities","Not considered/Not at all sure","Pescetarian","LessWrong","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"Earning to give","29","Male","No","Russia","Other","Christian","66.14",1500
"28","7fbd29864d80d6cc3cb71dc6eb0110e9",1831,"2014-06-13T02:27:48Z",5,"en","2014-06-13T02:21:45Z","2014-06-13T02:27:48Z","http://survey.effectivealtruismhub.com/?s=14","Yes","Yes","No opinion, or not familiar with these terms","Yes","Yes","No","Yes","No","No","No","No","Human rights","Near vegetarian","Friend","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","None of these","26","Female","Yes","United Kingdom","London","Atheist, agnostic or non-religious",77.71,1619.89,"3209","2016-02-16 03:05:52","9","en","2016-02-16 02:57:46","2016-02-16 03:05:52",NA,"Yes","Yes",NA,"This cause is near the top priority","This cause deserves significant investment but less than the top priorities","I do not think this is a priority, but I am glad some EAs are looking into it","This cause deserves significant investment but less than the top priorities","I do not think any EA resources should be devoted to this cause","I do not think any EA resources should be devoted to this cause","I do not think this is a priority, but I am glad some EAs are looking into it","I do not think any EA resources should be devoted to this cause",NA,"Vegetarian","Personal Contact (e.g. Friend, Colleague, Relative)","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"None of these","27","Female","Yes","UK","London (UK)","Atheist, agnostic or non-religious","39.47",NA
"29","8320c894c0ba27b811ba38de3936f8f8",1633,"2014-06-05T00:18:43Z",5,"en","2014-06-05T00:05:56Z","2014-06-05T00:18:43Z","http://survey.effectivealtruismhub.com/?tf~c","Yes","Yes","No opinion, or not familiar with these terms","Yes","No","No","No","No","Yes","No","No","","Reducing the amount of meat I eat","Facebook","No","No","No","Yes","No","No","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","Would like to give significantly more than 15% of my income in the future, when I am earning more money.","Research","24","Male","Yes","Singapore","Singapore","Atheist, agnostic or non-religious",92.94,4857.69,"3168","2016-02-15 00:47:16","9","en","2016-02-15 00:15:39","2016-02-15 00:47:16","http://survey.effectivealtruismhub.com/index.php/237851/lang-en?source=LocalGroup","Yes","Yes",NA,"This cause is the top priority","I do not think this is a priority, but I am glad some EAs are looking into it","I do not think this is a priority, but I am glad some EAs are looking into it","This cause deserves significant investment but less than the top priorities","I do not think this is a priority, but I am glad some EAs are looking into it","I do not think this is a priority, but I am glad some EAs are looking into it","This cause is near the top priority","This cause deserves significant investment but less than the top priorities",NA,NA,"Facebook","No","No","No","Yes","No","Yes","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","Yes","Yes","No",NA,"Research","26",NA,"Yes","UK",NA,"Atheist, agnostic or non-religious","86.89",4190.78
"30","863dfc36ab2bfe97404cc8fc074a5241",1939,"2014-06-30T03:07:56Z",5,"en","2014-06-30T03:01:45Z","2014-06-30T03:07:56Z","http://survey.effectivealtruismhub.com/?s=14","Yes","Yes","No opinion, or not familiar with these terms","Yes","No","No","No","No","No","No","Yes","","Meat-eating","LessWrong","No","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","Yes","No","","None of these","22","Male","No","United States","seattle","Atheist, agnostic or non-religious",65.67,2000,"1285","2015-11-30 12:13:38","9","en","2015-11-30 11:52:31","2015-11-30 12:13:38","http://survey.effectivealtruismhub.com/index.php/237851/lang-en?source=SSC","N/A","Yes",NA,NA,"This cause deserves significant investment but less than the top priorities","This cause is the top priority","I do not think this is a priority, but I am glad some EAs are looking into it","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities","This cause is the top priority","Not considered/Not at all sure","Eat meat, but try to reduce the amount I eat","The Life You Can Save","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"Earning to give","23","Male","Yes","USA","Washington DC (US)","Atheist, agnostic or non-religious","46.5",0
"31","8a61d5f15c11eeb899eacee3e0e0bd6a",1602,"2014-06-04T03:51:06Z",5,"en","2014-06-04T03:35:26Z","2014-06-04T03:51:06Z","http://survey.effectivealtruismhub.com/?p","Yes","Yes","Consequentialist/utilitarian","Yes","No","Yes","No","Yes","Yes","Yes","Yes","","Reducing the amount of meat I eat","GiveWell","Yes","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Signed GiveWell pledge at 20%. Aiming for 50%, but may be lower depending on future earnings.

Preliminary career plans are to work in quantitative finance (I'm interning at Jane Street Capital this summer.) If I go down this path, I intend to donate a considerably higher percentage.

I'm going to explore alternative career paths in my next couple of years at university, however. If I go into a career with much lower earnings (e.g. research) then the percentage might fall accordingly (e.g. to 10%.) But if I were to do this, it would be because I felt the direct impact of the career outweighed any loss of donation potential.","Earning to Give","21","Male","Yes","United Kingdom","Cambridge","Atheist, agnostic or non-religious",66.28,0,"159","2015-11-04 05:39:38","9","en","2015-11-04 05:29:21","2015-11-04 05:39:38","http://survey.effectivealtruismhub.com/index.php/237851/lang-en?source=fbsample","Yes","Yes",NA,"This cause is near the top priority","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","This cause is the top priority",NA,"Vegetarian","GiveWell","Yes","Yes","No","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No",NA,NA,"22","Male","Yes","United Kingdom","Cambridge (UK)","Atheist, agnostic or non-religious","79.04",16452.5
"32","910f04176b3e05362fc5b25cbf89e7a7",1864,"2014-06-16T17:16:00Z",5,"en","2014-06-16T17:10:14Z","2014-06-16T17:16:00Z","http://survey.effectivealtruismhub.com/?s=14","Yes","Yes","Consequentialist/utilitarian","Yes","No","No","No","No","No","No","No","","Vegetarian","Giving What We Can","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","Earning to Give","23","Female","No","United Kingdom","London","Atheist, agnostic or non-religious",48.8,2570,"3298","2016-02-17 15:49:02","9","en","2016-02-17 15:40:05","2016-02-17 15:49:02",NA,"Yes","Yes",NA,"This cause is the top priority","This cause deserves significant investment but less than the top priorities","I do not think this is a priority, but I am glad some EAs are looking into it","This cause deserves significant investment but less than the top priorities","I do not think this is a priority, but I am glad some EAs are looking into it","I do not think this is a priority, but I am glad some EAs are looking into it","This cause is near the top priority","I do not think this is a priority, but I am glad some EAs are looking into it","Not considered/Not at all sure","Vegetarian","Giving What We Can","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No",NA,"None of these","25","Female","No","UK","London (UK)",NA,"30.27",3422.12
"33","959517fa193b8740a2659b171cf6ae96",1617,"2014-06-04T13:02:19Z",5,"en","2014-06-04T12:36:10Z","2014-06-04T13:02:19Z","http://survey.effectivealtruismhub.com/?p","Yes","Yes","Virtue ethics","Yes","Yes","Yes","No","No","No","Yes","Yes","","Near vegetarian","Other","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","I currently have no income and never have had one.(Student)","Research","22","Male","Yes","Canada","Vancouver","Atheist, agnostic or non-religious",401.99,NA,"2962","2016-02-04 13:31:52","9","en","2016-02-04 12:48:35","2016-02-04 13:31:52",NA,"Yes","Yes",NA,"This cause is the top priority","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities","This cause is near the top priority","I do not think this is a priority, but I am glad some EAs are looking into it","I do not think this is a priority, but I am glad some EAs are looking into it","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities",NA,"Vegetarian","Personal Contact (e.g. Friend, Colleague, Relative)","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"Earning to give","23","Male","Yes","Canada","Vancouver (CA)","Atheist, agnostic or non-religious","115.74",NA
"34","96ed3624b190e5a829b7d1c0daf54fe5",2329,"2014-10-04T05:08:01Z",5,"en","2014-10-04T04:58:27Z","2014-10-04T05:08:01Z","http://survey.effectivealtruismhub.com/","Yes","Yes","No opinion, or not familiar with these terms","Yes","No","No","No","No","No","No","No","","Other","Other","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","I plan to reach financial independence (early retirement) within 15 years, and once that is achieved I can donate the majority of my earnings to charity.","Earning to Give","26","","No","United Kingdom","London","Atheist, agnostic or non-religious",100.33,384,"239","2015-11-05 17:30:50","9","en","2015-11-05 17:18:59","2015-11-05 17:30:49","http://survey.effectivealtruismhub.com/index.php/237851/lang-en?source=fbsample","Yes","Yes",NA,"This cause is the top priority","This cause deserves significant investment but less than the top priorities","I do not think this is a priority, but I am glad some EAs are looking into it","This cause deserves significant investment but less than the top priorities","I do not think this is a priority, but I am glad some EAs are looking into it","I do not think this is a priority, but I am glad some EAs are looking into it","This cause deserves significant investment but less than the top priorities","This cause deserves significant investment but less than the top priorities",NA,"Vegan","Local EA group","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No",NA,"Earning to give","27","Male","No","UK","London (UK)","Atheist, agnostic or non-religious","85.86",315.89
"35","9877ff07bb9d6828f2481545788e2ca8",1770,"2014-06-11T11:42:22Z",5,"en","2014-06-11T11:13:30Z","2014-06-11T11:42:22Z","http://survey.effectivealtruismhub.com/?s=14","No","No","No opinion, or not familiar with these terms","No","No","Yes","No","No","No","No","No","","Meat-eating","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","Other","30","Male","No","Indonesia","Jakarta","Atheist, agnostic or non-religious",113.08,16435.21,"3186","2016-02-15 21:53:54","9","en","2016-02-15 21:15:15","2016-02-15 21:53:54",NA,"Yes","No",NA,"This cause is the top priority","This cause is near the top priority","This cause is the top priority","This cause deserves significant investment but less than the top priorities","This cause is near the top priority","This cause is near the top priority","This cause deserves significant investment but less than the top priorities","I do not think this is a priority, but I am glad some EAs are looking into it","I do not think this is a priority, but I am glad some EAs are looking into it",NA,"LessWrong","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"None of these","33","Male","No","Indonesia","Other","Atheist, agnostic or non-religious","81.89",NA
"36","a07ab3fe7c215ad25e38ae7903a1a872",1535,NA,2,"en","2014-05-31T11:52:27Z","2014-05-31T11:54:08Z","http://survey.effectivealtruismhub.com/?s=14","No","No","Other","Yes","No","Yes","No","No","No","No","No","","Other","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","N/A","","","",30.38,NA,"3221",NA,"8","en","2016-02-16 09:08:04","2016-02-16 09:14:25",NA,"No","No",NA,"This cause is the top priority","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority","This cause is near the top priority",NA,"This cause is near the top priority",NA,"Eat meat, but try to reduce the amount I eat","Search Engine","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"None of these","27","Male","No","UK","Other","Atheist, agnostic or non-religious","61.9",NA
